x,y,PROVINCE_CODE,CLIMATE_IDENTIFIER,MEAN_TEMPERATURE_FLAG,HEATING_DEGREE_DAYS_FLAG,SNOW_ON_GROUND,MAX_REL_HUMIDITY_FLAG,MIN_TEMPERATURE_FLAG,STATION_NAME,MEAN_TEMPERATURE,DIRECTION_MAX_GUST_FLAG,MIN_REL_HUMIDITY,MAX_REL_HUMIDITY,LOCAL_MONTH,MIN_REL_HUMIDITY_FLAG,DIRECTION_MAX_GUST,TOTAL_SNOW_FLAG,LOCAL_YEAR,LOCAL_DATE,ID,MAX_TEMPERATURE_FLAG,LOCAL_DAY,SPEED_MAX_GUST,SNOW_ON_GROUND_FLAG,TOTAL_SNOW,HEATING_DEGREE_DAYS,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS_FLAG,TOTAL_PRECIPITATION_FLAG,TOTAL_PRECIPITATION,TOTAL_RAIN,TOTAL_RAIN_FLAG,MAX_TEMPERATURE,COOLING_DEGREE_DAYS,MIN_TEMPERATURE
-122.94722222222222,50.06777777777778,BC,1108906,,,0,,,WHISTLER ROUNDHOUSE,9.3,,,,9,,,,2005,2005-09-07 00:00:00,1108906.2005.9.7,,7,,,0,8.7,,,,0,0,,14.5,0,4
-122.94722222222222,50.06777777777778,BC,1108906,,,0,,,WHISTLER ROUNDHOUSE,9.5,,,,9,,,T,2005,2005-09-08 00:00:00,1108906.2005.9.8,,8,,,0,8.5,,,T,0,0,T,11.5,0,7.5
-122.94722222222222,50.06777777777778,BC,1108906,,,0,,,WHISTLER ROUNDHOUSE,3,,,,9,,,,2005,2005-09-09 00:00:00,1108906.2005.9.9,,9,,,0,15,,,,0,0,,5.5,0,0.5
-122.94722222222222,50.06777777777778,BC,1108906,,,0,,,WHISTLER ROUNDHOUSE,3.8,,,,9,,,,2005,2005-09-10 00:00:00,1108906.2005.9.10,,10,,,0,14.2,,,,0,0,,7,0,0.5
-122.94722222222222,50.06777777777778,BC,1108906,,,0,,,WHISTLER ROUNDHOUSE,6.8,,,,9,,,,2005,2005-09-11 00:00:00,1108906.2005.9.11,,11,,,0,11.2,,,,0,0,,9.5,0,4
-122.94722222222222,50.06777777777778,BC,1108906,,,0,,,WHISTLER ROUNDHOUSE,7.3,,,,9,,,,2005,2005-09-12 00:00:00,1108906.2005.9.12,,12,,,0,10.7,,,,0,0,,10,0,4.5
-122.94722222222222,50.06777777777778,BC,1108906,,,0,,,WHISTLER ROUNDHOUSE,6.3,,,,9,,,,2005,2005-09-13 00:00:00,1108906.2005.9.13,,13,,,0,11.7,,,,0,0,,9.5,0,3
-122.94722222222222,50.06777777777778,BC,1108906,,,0,,,WHISTLER ROUNDHOUSE,7.3,,,,9,,,,2005,2005-09-14 00:00:00,1108906.2005.9.14,,14,,,0,10.7,,,,2.1,2.1,,9.5,0,5
-122.94722222222222,50.06777777777778,BC,1108906,,,0,,,WHISTLER ROUNDHOUSE,4.5,,,,9,,,,2005,2005-09-15 00:00:00,1108906.2005.9.15,,15,,,0,13.5,,,,4.1,4.1,,6,0,3
-122.94722222222222,50.06777777777778,BC,1108906,,,0,,,WHISTLER ROUNDHOUSE,3.8,,,,9,,,,2005,2005-09-16 00:00:00,1108906.2005.9.16,,16,,,0,14.2,,,,0,0,,6,0,1.5
-122.94722222222222,50.06777777777778,BC,1108906,,,0,,,WHISTLER ROUNDHOUSE,6,,,,9,,,,2005,2005-09-17 00:00:00,1108906.2005.9.17,,17,,,0,12,,,,0,0,,9,0,3
-122.94722222222222,50.06777777777778,BC,1108906,,,0,,,WHISTLER ROUNDHOUSE,4.5,,,,9,,,,2005,2005-09-18 00:00:00,1108906.2005.9.18,,18,,,0,13.5,,,,2.7,2.7,,6,0,3
-122.94722222222222,50.06777777777778,BC,1108906,,,0,,,WHISTLER ROUNDHOUSE,3.3,,,,9,,,,2005,2005-09-19 00:00:00,1108906.2005.9.19,,19,,,0,14.7,,,,6.6,6.6,,4.5,0,2
-122.94722222222222,50.06777777777778,BC,1108906,,,0,,,WHISTLER ROUNDHOUSE,2,,,,9,,,,2005,2005-09-20 00:00:00,1108906.2005.9.20,,20,,,0,16,,,,0,0,,4.5,0,-0.5
-122.94722222222222,50.06777777777778,BC,1108906,M,M,0,,,WHISTLER ROUNDHOUSE,,,,,9,,,,2005,2005-09-21 00:00:00,1108906.2005.9.21,M,21,,,0,,,M,,0,0,,,,-1.5
-122.94722222222222,50.06777777777778,BC,1108906,,,,,,WHISTLER ROUNDHOUSE,1.8,,,,9,,,,2005,2005-09-22 00:00:00,1108906.2005.9.22,,22,,M,0,16.2,,,,0,0,,5,0,-1.5
-122.94722222222222,50.06777777777778,BC,1108906,,,,,,WHISTLER ROUNDHOUSE,2,,,,9,,,,2005,2005-09-23 00:00:00,1108906.2005.9.23,,23,,M,0,16,,,,0,0,,6,0,-2
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,Y,WHISTLER ROUNDHOUSE,,,,,9,,,,2005,2005-09-24 00:00:00,1108906.2005.9.24,M,24,,M,0,,,M,,0,0,,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,N,WHISTLER ROUNDHOUSE,,,,,9,,,,2005,2005-09-25 00:00:00,1108906.2005.9.25,M,25,,M,0,,,M,,0,0,,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,E,WHISTLER ROUNDHOUSE,,,,,9,,,,2005,2005-09-26 00:00:00,1108906.2005.9.26,M,26,,M,0,,,M,,0,0,,,,1.5
-122.94722222222222,50.06777777777778,BC,1108906,,,,,N,WHISTLER ROUNDHOUSE,,,,,9,,,,2005,2005-09-27 00:00:00,1108906.2005.9.27,E,27,,M,0,,,,,0,0,,9,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,N,WHISTLER ROUNDHOUSE,,,,,9,,,,2005,2005-09-28 00:00:00,1108906.2005.9.28,M,28,,M,0,,,M,M,,,M,,,
-122.94722222222222,50.06777777777778,BC,1108906,E,E,,,E,WHISTLER ROUNDHOUSE,4.3,,,,9,,,M,2005,2005-09-29 00:00:00,1108906.2005.9.29,E,29,,M,,13.7,,E,M,,,M,5.5,0,3
-122.94722222222222,50.06777777777778,BC,1108906,,,,,,WHISTLER ROUNDHOUSE,3.4,,,,9,,,,2005,2005-09-30 00:00:00,1108906.2005.9.30,,30,,M,0,14.6,,,,0,0,,4,0,2.8
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,,WHISTLER ROUNDHOUSE,,,,,10,,,,2005,2005-10-01 00:00:00,1108906.2005.10.1,M,1,,M,,,,M,,,,,,,-2
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,10,,,,2005,2005-10-02 00:00:00,1108906.2005.10.2,M,2,,M,,,,M,,,,,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,10,,,,2005,2005-10-03 00:00:00,1108906.2005.10.3,M,3,,M,,,,M,,,,,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,10,,,,2005,2005-10-04 00:00:00,1108906.2005.10.4,M,4,,M,,,,M,,,,,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,10,,,,2005,2005-10-05 00:00:00,1108906.2005.10.5,M,5,,M,,,,M,,,,,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,10,,,,2005,2005-10-06 00:00:00,1108906.2005.10.6,M,6,,M,,,,M,,,,,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,10,,,,2005,2005-10-07 00:00:00,1108906.2005.10.7,,7,,M,,,,M,,,,,3,,
-122.94722222222222,50.06777777777778,BC,1108906,,,3,,,WHISTLER ROUNDHOUSE,-1.3,,,,10,,,,2005,2005-10-08 00:00:00,1108906.2005.10.8,,8,,,,19.3,,,,,,,1.5,0,-4
-122.94722222222222,50.06777777777778,BC,1108906,,,0,,,WHISTLER ROUNDHOUSE,0.8,,,,10,,,,2005,2005-10-09 00:00:00,1108906.2005.10.9,,9,,T,,17.2,,,,,,,2.5,0,-1
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,10,,,,2005,2005-10-10 00:00:00,1108906.2005.10.10,M,10,,M,,,,M,,,,,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,10,,,,2005,2005-10-11 00:00:00,1108906.2005.10.11,M,11,,M,,,,M,,,,,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,10,,,,2005,2005-10-12 00:00:00,1108906.2005.10.12,M,12,,M,,,,M,,,,,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,10,,,,2005,2005-10-13 00:00:00,1108906.2005.10.13,M,13,,M,,,,M,,,,,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,10,,,,2005,2005-10-14 00:00:00,1108906.2005.10.14,M,14,,M,,,,M,,,,,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,10,,,,2005,2005-10-15 00:00:00,1108906.2005.10.15,M,15,,M,,,,M,,,,,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,10,,,,2005,2005-10-16 00:00:00,1108906.2005.10.16,M,16,,M,,,,M,,,,,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,10,,,,2005,2005-10-17 00:00:00,1108906.2005.10.17,M,17,,M,,,,M,,,,,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,10,,,,2005,2005-10-18 00:00:00,1108906.2005.10.18,M,18,,M,,,,M,,,,,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,10,,,,2005,2005-10-19 00:00:00,1108906.2005.10.19,M,19,,M,,,,M,,,,,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,10,,,,2005,2005-10-20 00:00:00,1108906.2005.10.20,M,20,,M,,,,M,,,,,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,10,,,,2005,2005-10-21 00:00:00,1108906.2005.10.21,M,21,,M,,,,M,,,,,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,10,,,,2005,2005-10-22 00:00:00,1108906.2005.10.22,M,22,,M,,,,M,,,,,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,10,,,,2005,2005-10-23 00:00:00,1108906.2005.10.23,M,23,,M,,,,M,,,,,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,10,,,,2005,2005-10-24 00:00:00,1108906.2005.10.24,M,24,,M,,,,M,,,,,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,10,,,,2005,2005-10-25 00:00:00,1108906.2005.10.25,M,25,,M,,,,M,,,,,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,10,,,,2005,2005-10-26 00:00:00,1108906.2005.10.26,M,26,,M,,,,M,,,,,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,10,,,,2005,2005-10-27 00:00:00,1108906.2005.10.27,M,27,,M,,,,M,,,,,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,10,,,,2005,2005-10-28 00:00:00,1108906.2005.10.28,M,28,,M,,,,M,,,,,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,10,,,,2005,2005-10-29 00:00:00,1108906.2005.10.29,M,29,,M,,,,M,,,,,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,10,,,,2005,2005-10-30 00:00:00,1108906.2005.10.30,M,30,,M,,,,M,,,,,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,10,,,,2005,2005-10-31 00:00:00,1108906.2005.10.31,M,31,,M,,,,M,,,,,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,11,,,M,2005,2005-11-01 00:00:00,1108906.2005.11.1,M,1,,M,,,,M,M,,0,,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,11,,,M,2005,2005-11-02 00:00:00,1108906.2005.11.2,M,2,,M,,,,M,M,,0,,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,11,,,M,2005,2005-11-03 00:00:00,1108906.2005.11.3,M,3,,M,,,,M,M,,0,,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,11,,,M,2005,2005-11-04 00:00:00,1108906.2005.11.4,M,4,,M,,,,M,M,,0,,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,11,,,M,2005,2005-11-05 00:00:00,1108906.2005.11.5,M,5,,M,,,,M,M,,0,,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,11,,,M,2005,2005-11-06 00:00:00,1108906.2005.11.6,M,6,,M,,,,M,M,,0,,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,11,,,M,2005,2005-11-07 00:00:00,1108906.2005.11.7,M,7,,M,,,,M,M,,0,,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,11,,,M,2005,2005-11-08 00:00:00,1108906.2005.11.8,M,8,,M,,,,M,M,,,M,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,11,,,M,2005,2005-11-09 00:00:00,1108906.2005.11.9,M,9,,M,,,,M,M,,,M,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,11,,,M,2005,2005-11-10 00:00:00,1108906.2005.11.10,M,10,,M,,,,M,M,,,M,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,11,,,M,2005,2005-11-11 00:00:00,1108906.2005.11.11,M,11,,M,,,,M,M,,0,,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,11,,,M,2005,2005-11-12 00:00:00,1108906.2005.11.12,M,12,,M,,,,M,M,,0,,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,11,,,M,2005,2005-11-13 00:00:00,1108906.2005.11.13,M,13,,M,,,,M,M,,0,,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,11,,,M,2005,2005-11-14 00:00:00,1108906.2005.11.14,M,14,,M,,,,M,M,,0,,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,11,,,M,2005,2005-11-15 00:00:00,1108906.2005.11.15,,15,,M,,,,M,M,,0,,4.5,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,80,,,WHISTLER ROUNDHOUSE,,,,,11,,,M,2005,2005-11-16 00:00:00,1108906.2005.11.16,M,16,,,,,,M,M,,0,,,,2
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,11,,,,2005,2005-11-17 00:00:00,1108906.2005.11.17,M,17,,M,0,,,M,,0,0,,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,11,,,,2005,2005-11-18 00:00:00,1108906.2005.11.18,M,18,,M,0,,,M,,0,0,,,,
-122.94722222222222,50.06777777777778,BC,1108906,M,M,,,M,WHISTLER ROUNDHOUSE,,,,,11,,,,2005,2005-11-19 00:00:00,1108906.2005.11.19,,19,,M,0,,,M,,0,0,,10.5,,
-122.94722222222222,50.06777777777778,BC,1108906,,,71,,,WHISTLER ROUNDHOUSE,5.8,,,,11,,,,2005,2005-11-20 00:00:00,1108906.2005.11.20,,20,,,0,12.2,,,,0,0,,10.5,0,1
-122.94722222222222,50.06777777777778,BC,1108906,,,71,,,WHISTLER ROUNDHOUSE,9,,,,11,,,,2005,2005-11-21 00:00:00,1108906.2005.11.21,,21,,,0,9,,,,0,0,,12,0,6
-122.94722222222222,50.06777777777778,BC,1108906,,,70,,,WHISTLER ROUNDHOUSE,9.8,,,,11,,,,2005,2005-11-22 00:00:00,1108906.2005.11.22,,22,,,0,8.2,,,,0,0,,12.5,0,7
-122.94722222222222,50.06777777777778,BC,1108906,,,69,,,WHISTLER ROUNDHOUSE,8.3,,,,11,,,,2005,2005-11-23 00:00:00,1108906.2005.11.23,,23,,,0,9.7,,,,0,0,,10,0,6.5
-122.94722222222222,50.06777777777778,BC,1108906,,,68,,,WHISTLER ROUNDHOUSE,3.8,,,,11,,,,2005,2005-11-24 00:00:00,1108906.2005.11.24,,24,,,4,14.2,,,,12,8,,5,0,2.5
-122.94722222222222,50.06777777777778,BC,1108906,,,70,,,WHISTLER ROUNDHOUSE,-0.5,,,,11,,,,2005,2005-11-25 00:00:00,1108906.2005.11.25,,25,,,7,18.5,,,,7,0,,0.5,0,-1.5
-122.94722222222222,50.06777777777778,BC,1108906,,,76,,,WHISTLER ROUNDHOUSE,-8,,,,11,,,,2005,2005-11-26 00:00:00,1108906.2005.11.26,,26,,,2,26,,,,2,0,,-7,0,-9
-122.94722222222222,50.06777777777778,BC,1108906,,,76,,,WHISTLER ROUNDHOUSE,-9.3,,,,11,,,,2005,2005-11-27 00:00:00,1108906.2005.11.27,,27,,,5,27.3,,,,5,0,,-7.5,0,-11
-122.94722222222222,50.06777777777778,BC,1108906,,,78,,,WHISTLER ROUNDHOUSE,-11,,,,11,,,,2005,2005-11-28 00:00:00,1108906.2005.11.28,,28,,,6,29,,,,6,0,,-8.5,0,-13.5
-122.94722222222222,50.06777777777778,BC,1108906,,,79,,,WHISTLER ROUNDHOUSE,-11,,,,11,,,,2005,2005-11-29 00:00:00,1108906.2005.11.29,,29,,,6,29,,,,6,0,,-10,0,-12
-122.94722222222222,50.06777777777778,BC,1108906,,,85,,,WHISTLER ROUNDHOUSE,-10.3,,,,11,,,,2005,2005-11-30 00:00:00,1108906.2005.11.30,,30,,,3,28.3,,,,3,0,,-8,0,-12.5
-122.94722222222222,50.06777777777778,BC,1108906,,,85,,,WHISTLER ROUNDHOUSE,-12.8,,,,12,,,,2005,2005-12-01 00:00:00,1108906.2005.12.1,,1,,,0,30.8,,,,0,0,,-10.5,0,-15
-122.94722222222222,50.06777777777778,BC,1108906,,,85,,,WHISTLER ROUNDHOUSE,-12,,,,12,,,T,2005,2005-12-02 00:00:00,1108906.2005.12.2,,2,,,0,30,,,T,0,0,,-10,0,-14
-122.94722222222222,50.06777777777778,BC,1108906,,,83,,,WHISTLER ROUNDHOUSE,-11,,,,12,,,,2005,2005-12-03 00:00:00,1108906.2005.12.3,,3,,,1,29,,,,1,0,,-8,0,-14
-122.94722222222222,50.06777777777778,BC,1108906,,,83,,,WHISTLER ROUNDHOUSE,-9,,,,12,,,,2005,2005-12-04 00:00:00,1108906.2005.12.4,,4,,,4,27,,,,4,0,,-5,0,-13
-122.94722222222222,50.06777777777778,BC,1108906,,,83,,,WHISTLER ROUNDHOUSE,-5.3,,,,12,,,T,2005,2005-12-05 00:00:00,1108906.2005.12.5,,5,,,0,23.3,,,T,0,0,,-3.5,0,-7
-122.94722222222222,50.06777777777778,BC,1108906,,,80,,,WHISTLER ROUNDHOUSE,-5,,,,12,,,,2005,2005-12-06 00:00:00,1108906.2005.12.6,,6,,,0,23,,,,0,0,,-1,0,-9
-122.94722222222222,50.06777777777778,BC,1108906,,,80,,,WHISTLER ROUNDHOUSE,-1.5,,,,12,,,,2005,2005-12-07 00:00:00,1108906.2005.12.7,,7,,,2,19.5,,,,2,0,,1.5,0,-4.5
-122.94722222222222,50.06777777777778,BC,1108906,,,80,,,WHISTLER ROUNDHOUSE,-0.5,,,,12,,,,2005,2005-12-08 00:00:00,1108906.2005.12.8,,8,,,0,18.5,,,,0,0,,3,0,-4
-122.94722222222222,50.06777777777778,BC,1108906,,,79,,,WHISTLER ROUNDHOUSE,1.5,,,,12,,,,2005,2005-12-09 00:00:00,1108906.2005.12.9,,9,,,0,16.5,,,,0,0,,6,0,-3
-122.94722222222222,50.06777777777778,BC,1108906,,,79,,,WHISTLER ROUNDHOUSE,5.3,,,,12,,,,2005,2005-12-10 00:00:00,1108906.2005.12.10,,10,,,0,12.7,,,,0,0,,8,0,2.5
-122.94722222222222,50.06777777777778,BC,1108906,,,78,,,WHISTLER ROUNDHOUSE,6.3,,,,12,,,,2005,2005-12-11 00:00:00,1108906.2005.12.11,,11,,,0,11.7,,,,0,0,,7.5,0,5
-122.94722222222222,50.06777777777778,BC,1108906,,,77,,,WHISTLER ROUNDHOUSE,-3,,,,12,,,,2005,2005-12-12 00:00:00,1108906.2005.12.12,,12,,,1,21,,,,1,0,,-1,0,-5
-122.94722222222222,50.06777777777778,BC,1108906,,,76,,,WHISTLER ROUNDHOUSE,-4.5,,,,12,,,,2005,2005-12-13 00:00:00,1108906.2005.12.13,,13,,,0,22.5,,,,0,0,,-1,0,-8
-122.94722222222222,50.06777777777778,BC,1108906,,,76,,,WHISTLER ROUNDHOUSE,-2.5,,,,12,,,,2005,2005-12-14 00:00:00,1108906.2005.12.14,,14,,,0,20.5,,,,0,0,,2,0,-7
-122.94722222222222,50.06777777777778,BC,1108906,,,76,,,WHISTLER ROUNDHOUSE,-0.8,,,,12,,,,2005,2005-12-15 00:00:00,1108906.2005.12.15,,15,,,0,18.8,,,,0,0,,1,0,-2.5
-122.94722222222222,50.06777777777778,BC,1108906,,,75,,,WHISTLER ROUNDHOUSE,0,,,,12,,,,2005,2005-12-16 00:00:00,1108906.2005.12.16,,16,,,0,18,,,,0,0,,3,0,-3
-122.94722222222222,50.06777777777778,BC,1108906,,,75,,,WHISTLER ROUNDHOUSE,-1.5,,,,12,,,,2005,2005-12-17 00:00:00,1108906.2005.12.17,,17,,,0,19.5,,,,0,0,,0.5,0,-3.5
-122.94722222222222,50.06777777777778,BC,1108906,,,75,,,WHISTLER ROUNDHOUSE,-6,,,,12,,,T,2005,2005-12-18 00:00:00,1108906.2005.12.18,,18,,,0,24,,,T,0,0,,-3,0,-9
-122.94722222222222,50.06777777777778,BC,1108906,,,75,,,WHISTLER ROUNDHOUSE,-2.5,,,,12,,,,2005,2005-12-19 00:00:00,1108906.2005.12.19,,19,,,5,20.5,,,,14,9,,4,0,-9
-122.94722222222222,50.06777777777778,BC,1108906,,,75,,,WHISTLER ROUNDHOUSE,1.5,,,,12,,,,2005,2005-12-20 00:00:00,1108906.2005.12.20,,20,,,0,16.5,,,,32,32,,4,0,-1
-122.94722222222222,50.06777777777778,BC,1108906,,,71,,,WHISTLER ROUNDHOUSE,0.5,,,,12,,,,2005,2005-12-21 00:00:00,1108906.2005.12.21,,21,,,7,17.5,,,,40,33,,1.5,0,-0.5
-122.94722222222222,50.06777777777778,BC,1108906,,,76,,,WHISTLER ROUNDHOUSE,-0.8,,,,12,,,E,2005,2005-12-22 00:00:00,1108906.2005.12.22,,22,,,14,18.8,,,E,14,0,,0,0,-1.5
-122.94722222222222,50.06777777777778,BC,1108906,,,89,,,WHISTLER ROUNDHOUSE,0.3,,,,12,,,,2005,2005-12-23 00:00:00,1108906.2005.12.23,,23,,,5,17.7,,,,40,35,,3.5,0,-3
-122.94722222222222,50.06777777777778,BC,1108906,,,90,,,WHISTLER ROUNDHOUSE,1.8,,,,12,,,T,2005,2005-12-24 00:00:00,1108906.2005.12.24,,24,,,0,16.2,,,,34,34,,6,0,-2.5
-122.94722222222222,50.06777777777778,BC,1108906,,,76,,,WHISTLER ROUNDHOUSE,-0.5,,,,12,,,,2005,2005-12-25 00:00:00,1108906.2005.12.25,,25,,,7,18.5,,,,21,14,,1.5,0,-2.5
-122.94722222222222,50.06777777777778,BC,1108906,,,77,,,WHISTLER ROUNDHOUSE,-2,,,,12,,,,2005,2005-12-26 00:00:00,1108906.2005.12.26,,26,,,21,20,,,,21,0,,-0.5,0,-3.5
-122.94722222222222,50.06777777777778,BC,1108906,,,96,,,WHISTLER ROUNDHOUSE,-2.8,,,,12,,,,2005,2005-12-27 00:00:00,1108906.2005.12.27,,27,,,20,20.8,,,,20,0,,-1,0,-4.5
-122.94722222222222,50.06777777777778,BC,1108906,,,108,,,WHISTLER ROUNDHOUSE,-2,,,,12,,,,2005,2005-12-28 00:00:00,1108906.2005.12.28,,28,,,6,20,,,,6,0,,-1,0,-3
-122.94722222222222,50.06777777777778,BC,1108906,,,108,,,WHISTLER ROUNDHOUSE,-4.5,,,,12,,,,2005,2005-12-29 00:00:00,1108906.2005.12.29,,29,,,13,22.5,,,,13,0,,-3.5,0,-5.5
-122.94722222222222,50.06777777777778,BC,1108906,,,115,,,WHISTLER ROUNDHOUSE,-3.3,,,,12,,,,2005,2005-12-30 00:00:00,1108906.2005.12.30,,30,,,11,21.3,,,,11,0,,-1,0,-5.5
-122.94722222222222,50.06777777777778,BC,1108906,,,126,,,WHISTLER ROUNDHOUSE,-2.8,,,,12,,,,2005,2005-12-31 00:00:00,1108906.2005.12.31,,31,,,23,20.8,,,,23,0,,-1.5,0,-4
-122.94722222222222,50.06777777777778,BC,1108906,,,135,,,WHISTLER ROUNDHOUSE,-4.3,,,,1,,,,2006,2006-01-01 00:00:00,1108906.2006.1.1,,1,,,14,22.3,,,,14,0,,-3.5,0,-5
-122.94722222222222,50.06777777777778,BC,1108906,,,,,,WHISTLER ROUNDHOUSE,-5.5,,,,1,,,,2006,2006-01-02 00:00:00,1108906.2006.1.2,,2,,M,4,23.5,,,,4,0,,-4,0,-7
-122.94722222222222,50.06777777777778,BC,1108906,,,148,,,WHISTLER ROUNDHOUSE,-5.8,,,,1,,,,2006,2006-01-03 00:00:00,1108906.2006.1.3,,3,,,12,23.8,,,,12,0,,-4,0,-7.5
-122.94722222222222,50.06777777777778,BC,1108906,,,152,,,WHISTLER ROUNDHOUSE,-3,,,,1,,,,2006,2006-01-04 00:00:00,1108906.2006.1.4,,4,,,20,21,,,,20,0,,0,0,-6
-122.94722222222222,50.06777777777778,BC,1108906,,,172,,,WHISTLER ROUNDHOUSE,-2,,,,1,,,,2006,2006-01-05 00:00:00,1108906.2006.1.5,,5,,,8,20,,,,8,0,,0.5,0,-4.5
-122.94722222222222,50.06777777777778,BC,1108906,,,172,,,WHISTLER ROUNDHOUSE,-0.5,,,,1,,,,2006,2006-01-06 00:00:00,1108906.2006.1.6,,6,,,2,18.5,,,,2,0,,1,0,-2
