x,y,PROVINCE_CODE,CLIMATE_IDENTIFIER,MEAN_TEMPERATURE_FLAG,HEATING_DEGREE_DAYS_FLAG,SNOW_ON_GROUND,MAX_REL_HUMIDITY_FLAG,MIN_TEMPERATURE_FLAG,STATION_NAME,MEAN_TEMPERATURE,DIRECTION_MAX_GUST_FLAG,MIN_REL_HUMIDITY,MAX_REL_HUMIDITY,LOCAL_MONTH,MIN_REL_HUMIDITY_FLAG,DIRECTION_MAX_GUST,TOTAL_SNOW_FLAG,LOCAL_YEAR,LOCAL_DATE,ID,MAX_TEMPERATURE_FLAG,LOCAL_DAY,SPEED_MAX_GUST,SNOW_ON_GROUND_FLAG,TOTAL_SNOW,HEATING_DEGREE_DAYS,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS_FLAG,TOTAL_PRECIPITATION_FLAG,TOTAL_PRECIPITATION,TOTAL_RAIN,TOTAL_RAIN_FLAG,MAX_TEMPERATURE,COOLING_DEGREE_DAYS,MIN_TEMPERATURE
-113.53333333333333,53.516666666666666,AB,301FFNJ,M,M,0,,M,UNIVERSITY OF ALBERTA METABOLIC CENTRE,,,,,5,,,,1992,1992-05-02 00:00:00,301FFNJ.1992.5.2,M,2,,,0,,,M,,0,0,,,,
-113.53333333333333,53.516666666666666,AB,301FFNJ,M,M,0,,M,UNIVERSITY OF ALBERTA METABOLIC CENTRE,,,,,5,,,,1992,1992-05-03 00:00:00,301FFNJ.1992.5.3,,3,,,0,,,M,,0,0,,22.2,,
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,14.5,,,,5,,,,1992,1992-05-04 00:00:00,301FFNJ.1992.5.4,,4,,,0,3.5,,,,0,0,,27,0,2
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,18.5,,,,5,,,,1992,1992-05-05 00:00:00,301FFNJ.1992.5.5,,5,,,0,0,,,,0,0,,29,0.5,8
-113.53333333333333,53.516666666666666,AB,301FFNJ,E,E,0,,E,UNIVERSITY OF ALBERTA METABOLIC CENTRE,13,,,,5,,,,1992,1992-05-06 00:00:00,301FFNJ.1992.5.6,E,6,,,0,5,,E,,2.3,2.3,,19,0,7
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,11,,,,5,,,,1992,1992-05-07 00:00:00,301FFNJ.1992.5.7,,7,,,0,7,,,,2.1,2.1,,13.5,0,8.5
-113.53333333333333,53.516666666666666,AB,301FFNJ,E,E,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,8.5,,,,5,,,,1992,1992-05-08 00:00:00,301FFNJ.1992.5.8,E,8,,,0,9.5,,E,,0,0,,10,0,7
-113.53333333333333,53.516666666666666,AB,301FFNJ,E,E,0,,E,UNIVERSITY OF ALBERTA METABOLIC CENTRE,7.5,,,,5,,,,1992,1992-05-09 00:00:00,301FFNJ.1992.5.9,E,9,,,0,10.5,,E,,0,0,,14,0,1
-113.53333333333333,53.516666666666666,AB,301FFNJ,E,E,0,,E,UNIVERSITY OF ALBERTA METABOLIC CENTRE,8.8,,,,5,,,,1992,1992-05-10 00:00:00,301FFNJ.1992.5.10,,10,,,0,9.2,,E,,2,2,,15.5,0,2
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,3.5,,,,5,,,M,1992,1992-05-11 00:00:00,301FFNJ.1992.5.11,,11,,,,14.5,,,M,,2,,6.5,0,0.5
-113.53333333333333,53.516666666666666,AB,301FFNJ,M,M,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,,,,,5,,,,1992,1992-05-12 00:00:00,301FFNJ.1992.5.12,M,12,,,0,,,M,,0,0,,,,-3.5
-113.53333333333333,53.516666666666666,AB,301FFNJ,M,M,0,,M,UNIVERSITY OF ALBERTA METABOLIC CENTRE,,,,,5,,,,1992,1992-05-13 00:00:00,301FFNJ.1992.5.13,M,13,,,0,,,M,,0,0,,,,
-113.53333333333333,53.516666666666666,AB,301FFNJ,M,M,0,,M,UNIVERSITY OF ALBERTA METABOLIC CENTRE,,,,,5,,,,1992,1992-05-14 00:00:00,301FFNJ.1992.5.14,,14,,,0,,,M,,2,2,,16.5,,
-113.53333333333333,53.516666666666666,AB,301FFNJ,E,E,0,,E,UNIVERSITY OF ALBERTA METABOLIC CENTRE,6,,,,5,,,,1992,1992-05-15 00:00:00,301FFNJ.1992.5.15,,15,,,0,12,,E,,0,0,,9.5,0,2.5
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,9.3,,,,5,,,,1992,1992-05-16 00:00:00,301FFNJ.1992.5.16,,16,,,0,8.7,,,,0,0,,20.5,0,-2
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,13.8,,,,5,,,,1992,1992-05-17 00:00:00,301FFNJ.1992.5.17,,17,,,0,4.2,,,,0,0,,22.5,0,5
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,13.3,,,,5,,,,1992,1992-05-18 00:00:00,301FFNJ.1992.5.18,,18,,,0,4.7,,,,0,0,,23.5,0,3
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,3.8,,,,5,,,,1992,1992-05-19 00:00:00,301FFNJ.1992.5.19,,19,,,2.2,14.2,,,M,,,M,4.5,0,3
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,0.3,,,,5,,,M,1992,1992-05-20 00:00:00,301FFNJ.1992.5.20,,20,,,,17.7,,,M,,,M,0.5,0,0
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,1.8,,,,5,,,,1992,1992-05-21 00:00:00,301FFNJ.1992.5.21,,21,,,0,16.2,,,M,,,M,4.5,0,-1
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,2.5,,,,5,,,,1992,1992-05-22 00:00:00,301FFNJ.1992.5.22,,22,,,0,15.5,,,,0.6,0.6,,7.5,0,-2.5
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,3.5,,,,5,,,,1992,1992-05-23 00:00:00,301FFNJ.1992.5.23,,23,,,0,14.5,,,,0,0,,8,0,-1
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,8.5,,,,5,,,,1992,1992-05-24 00:00:00,301FFNJ.1992.5.24,,24,,,0,9.5,,,,0,0,,16,0,1
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,12,,,,5,,,,1992,1992-05-25 00:00:00,301FFNJ.1992.5.25,,25,,,0,6,,,,0,0,,20,0,4
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,15.8,,,,5,,,,1992,1992-05-26 00:00:00,301FFNJ.1992.5.26,,26,,,0,2.2,,,,1.1,1.1,,23,0,8.5
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,14.8,,,,5,,,,1992,1992-05-27 00:00:00,301FFNJ.1992.5.27,,27,,,0,3.2,,,,0,0,,21,0,8.5
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,14.5,,,,5,,,,1992,1992-05-28 00:00:00,301FFNJ.1992.5.28,,28,,,0,3.5,,,,0,0,,22,0,7
-113.53333333333333,53.516666666666666,AB,301FFNJ,E,E,0,,E,UNIVERSITY OF ALBERTA METABOLIC CENTRE,11.8,,,,5,,,,1992,1992-05-29 00:00:00,301FFNJ.1992.5.29,E,29,,,0,6.2,,E,L,0,0,L,18.5,0,5
-113.53333333333333,53.516666666666666,AB,301FFNJ,E,E,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,15,,,,5,,,,1992,1992-05-30 00:00:00,301FFNJ.1992.5.30,E,30,,,0,3,,E,L,0,0,L,20,0,10
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,15.3,,,,5,,,,1992,1992-05-31 00:00:00,301FFNJ.1992.5.31,,31,,,0,2.7,,,A,3.3,3.3,A,22.5,0,8
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,19.3,,,,6,,,,1992,1992-06-01 00:00:00,301FFNJ.1992.6.1,,1,,,0,0,,,,3.6,3.6,,27.5,1.3,11
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,13.8,,,,6,,,,1992,1992-06-02 00:00:00,301FFNJ.1992.6.2,,2,,,0,4.2,,,,12.2,12.2,,17.5,0,10
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,9.3,,,,6,,,,1992,1992-06-03 00:00:00,301FFNJ.1992.6.3,,3,,,0,8.7,,,,2.8,2.8,,12.5,0,6
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,11.3,,,,6,,,,1992,1992-06-04 00:00:00,301FFNJ.1992.6.4,,4,,,0,6.7,,,T,0,0,T,14.5,0,8
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,12.3,,,,6,,,,1992,1992-06-05 00:00:00,301FFNJ.1992.6.5,,5,,,0,5.7,,,,0,0,,18,0,6.5
-113.53333333333333,53.516666666666666,AB,301FFNJ,M,M,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,,,,,6,,,,1992,1992-06-06 00:00:00,301FFNJ.1992.6.6,M,6,,,0,,,M,,0,0,,,,5.5
-113.53333333333333,53.516666666666666,AB,301FFNJ,M,M,0,,M,UNIVERSITY OF ALBERTA METABOLIC CENTRE,,,,,6,,,,1992,1992-06-07 00:00:00,301FFNJ.1992.6.7,,7,,,0,,,M,,3.5,3.5,,24.5,,
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,15.3,,,,6,,,,1992,1992-06-08 00:00:00,301FFNJ.1992.6.8,,8,,,0,2.7,,,,0,0,,23,0,7.5
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,20,,,,6,,,,1992,1992-06-09 00:00:00,301FFNJ.1992.6.9,,9,,,0,0,,,,0,0,,28.5,2,11.5
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,16.8,,,,6,,,,1992,1992-06-10 00:00:00,301FFNJ.1992.6.10,,10,,,0,1.2,,,,0,0,,22,0,11.5
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,16,,,,6,,,,1992,1992-06-11 00:00:00,301FFNJ.1992.6.11,,11,,,0,2,,,,0,0,,21.5,0,10.5
-113.53333333333333,53.516666666666666,AB,301FFNJ,E,E,0,,E,UNIVERSITY OF ALBERTA METABOLIC CENTRE,14.8,,,,6,,,,1992,1992-06-12 00:00:00,301FFNJ.1992.6.12,E,12,,,0,3.2,,E,T,0,0,T,18,0,11.5
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,15.5,,,,6,,,,1992,1992-06-13 00:00:00,301FFNJ.1992.6.13,,13,,,0,2.5,,,,0,0,,20,0,11
-113.53333333333333,53.516666666666666,AB,301FFNJ,E,E,0,,E,UNIVERSITY OF ALBERTA METABOLIC CENTRE,15.3,,,,6,,,,1992,1992-06-14 00:00:00,301FFNJ.1992.6.14,E,14,,,0,2.7,,E,,0,0,,20.5,0,10
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,14.3,,,,6,,,,1992,1992-06-15 00:00:00,301FFNJ.1992.6.15,,15,,,0,3.7,,,,0,0,,22.5,0,6
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,18,,,,6,,,,1992,1992-06-16 00:00:00,301FFNJ.1992.6.16,,16,,,0,0,,,,0,0,,26,0,10
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,19,,,,6,,,,1992,1992-06-17 00:00:00,301FFNJ.1992.6.17,,17,,,0,0,,,,0,0,,23.5,1,14.5
-113.53333333333333,53.516666666666666,AB,301FFNJ,E,E,0,,E,UNIVERSITY OF ALBERTA METABOLIC CENTRE,15,,,,6,,,,1992,1992-06-18 00:00:00,301FFNJ.1992.6.18,E,18,,,0,3,,E,,0,0,,21,0,9
-113.53333333333333,53.516666666666666,AB,301FFNJ,E,E,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,18.5,,,,6,,,,1992,1992-06-19 00:00:00,301FFNJ.1992.6.19,E,19,,,0,0,,E,,0,0,,26,0.5,11
-113.53333333333333,53.516666666666666,AB,301FFNJ,E,E,0,,E,UNIVERSITY OF ALBERTA METABOLIC CENTRE,18.8,,,,6,,,,1992,1992-06-20 00:00:00,301FFNJ.1992.6.20,E,20,,,0,0,,E,,0,0,,25,0.8,12.5
-113.53333333333333,53.516666666666666,AB,301FFNJ,E,E,0,,E,UNIVERSITY OF ALBERTA METABOLIC CENTRE,19.3,,,,6,,,,1992,1992-06-21 00:00:00,301FFNJ.1992.6.21,,21,,,0,0,,E,,0,0,,27.5,1.3,11
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,19,,,,6,,,,1992,1992-06-22 00:00:00,301FFNJ.1992.6.22,,22,,,0,0,,,,0,0,,26.5,1,11.5
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,20.5,,,,6,,,,1992,1992-06-23 00:00:00,301FFNJ.1992.6.23,,23,,,0,0,,,,0,0,,26,2.5,15
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,15.8,,,,6,,,,1992,1992-06-24 00:00:00,301FFNJ.1992.6.24,,24,,,0,2.2,,,,0,0,,22.5,0,9
-113.53333333333333,53.516666666666666,AB,301FFNJ,M,M,0,,M,UNIVERSITY OF ALBERTA METABOLIC CENTRE,,,,,6,,,,1992,1992-06-25 00:00:00,301FFNJ.1992.6.25,,25,,,0,,,M,,0,0,,23.5,,
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,20.8,,,,6,,,,1992,1992-06-26 00:00:00,301FFNJ.1992.6.26,,26,,,0,0,,,,5.2,5.2,,31,2.8,10.5
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,18.3,,,,6,,,,1992,1992-06-27 00:00:00,301FFNJ.1992.6.27,,27,,,0,0,,,,0,0,,22,0.3,14.5
-113.53333333333333,53.516666666666666,AB,301FFNJ,M,M,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,,,,,6,,,,1992,1992-06-28 00:00:00,301FFNJ.1992.6.28,M,28,,,0,,,M,,0,0,,,,8.5
-113.53333333333333,53.516666666666666,AB,301FFNJ,M,M,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,,,,,6,,,,1992,1992-06-29 00:00:00,301FFNJ.1992.6.29,M,29,,,0,,,M,,0,0,,,,7.5
-113.53333333333333,53.516666666666666,AB,301FFNJ,M,M,0,,M,UNIVERSITY OF ALBERTA METABOLIC CENTRE,,,,,6,,,,1992,1992-06-30 00:00:00,301FFNJ.1992.6.30,M,30,,,0,,,M,,0,0,,,,
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,15,,,,7,,,,1992,1992-07-01 00:00:00,301FFNJ.1992.7.1,,1,,,0,3,,,,3.2,3.2,,21,0,9
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,12.5,,,,7,,,,1992,1992-07-02 00:00:00,301FFNJ.1992.7.2,,2,,,0,5.5,,,,5,5,,18.5,0,6.5
-113.53333333333333,53.516666666666666,AB,301FFNJ,M,M,0,,M,UNIVERSITY OF ALBERTA METABOLIC CENTRE,,,,,7,,,,1992,1992-07-03 00:00:00,301FFNJ.1992.7.3,M,3,,,0,,,M,,0,0,,,,
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,15,,,,7,,,,1992,1992-07-04 00:00:00,301FFNJ.1992.7.4,,4,,,0,3,,,,0,0,,22.5,0,7.5
-113.53333333333333,53.516666666666666,AB,301FFNJ,M,M,0,,M,UNIVERSITY OF ALBERTA METABOLIC CENTRE,,,,,7,,,,1992,1992-07-05 00:00:00,301FFNJ.1992.7.5,M,5,,,0,,,M,,9.8,9.8,,,,
-113.53333333333333,53.516666666666666,AB,301FFNJ,M,M,0,,M,UNIVERSITY OF ALBERTA METABOLIC CENTRE,,,,,7,,,,1992,1992-07-06 00:00:00,301FFNJ.1992.7.6,,6,,,0,,,M,,9.6,9.6,,20,,
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,16.5,,,,7,,,,1992,1992-07-07 00:00:00,301FFNJ.1992.7.7,,7,,,0,1.5,,,,1.4,1.4,,23,0,10
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,15.8,,,,7,,,,1992,1992-07-08 00:00:00,301FFNJ.1992.7.8,,8,,,0,2.2,,,,10,10,,20,0,11.5
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,12.8,,,,7,,,,1992,1992-07-09 00:00:00,301FFNJ.1992.7.9,,9,,,0,5.2,,,,0.8,0.8,,15.5,0,10
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,11.8,,,,7,,,,1992,1992-07-10 00:00:00,301FFNJ.1992.7.10,,10,,,0,6.2,,,,0,0,,19.5,0,4
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,13.8,,,,7,,,,1992,1992-07-11 00:00:00,301FFNJ.1992.7.11,,11,,,0,4.2,,,,0,0,,22,0,5.5
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,17.3,,,,7,,,,1992,1992-07-12 00:00:00,301FFNJ.1992.7.12,,12,,,0,0.7,,,,3,3,,26,0,8.5
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,18,,,,7,,,,1992,1992-07-13 00:00:00,301FFNJ.1992.7.13,,13,,,0,0,,,,2.2,2.2,,23,0,13
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,13,,,,7,,,,1992,1992-07-14 00:00:00,301FFNJ.1992.7.14,,14,,,0,5,,,,3.2,3.2,,16,0,10
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,14.3,,,,7,,,,1992,1992-07-15 00:00:00,301FFNJ.1992.7.15,,15,,,0,3.7,,,,0,0,,19,0,9.5
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,15,,,,7,,,,1992,1992-07-16 00:00:00,301FFNJ.1992.7.16,,16,,,0,3,,,,0,0,,23,0,7
-113.53333333333333,53.516666666666666,AB,301FFNJ,M,M,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,,,,,7,,,,1992,1992-07-17 00:00:00,301FFNJ.1992.7.17,M,17,,,0,,,M,,10,10,,,,11
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,13,,,,7,,,,1992,1992-07-18 00:00:00,301FFNJ.1992.7.18,,18,,,0,5,,,,0,0,,18,0,8
-113.53333333333333,53.516666666666666,AB,301FFNJ,E,E,0,,E,UNIVERSITY OF ALBERTA METABOLIC CENTRE,14.5,,,,7,,,,1992,1992-07-19 00:00:00,301FFNJ.1992.7.19,,19,,,0,3.5,,E,,0,0,,22,0,7
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,14.5,,,,7,,,,1992,1992-07-20 00:00:00,301FFNJ.1992.7.20,,20,,,0,3.5,,,,0.8,0.8,,23,0,6
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,18,,,,7,,,,1992,1992-07-21 00:00:00,301FFNJ.1992.7.21,,21,,,0,0,,,,0,0,,25,0,11
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,19.5,,,,7,,,,1992,1992-07-22 00:00:00,301FFNJ.1992.7.22,,22,,,0,0,,,,0,0,,26.5,1.5,12.5
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,18,,,,7,,,,1992,1992-07-23 00:00:00,301FFNJ.1992.7.23,,23,,,0,0,,,,0,0,,24.5,0,11.5
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,18,,,,7,,,,1992,1992-07-24 00:00:00,301FFNJ.1992.7.24,,24,,,0,0,,,,0,0,,26.5,0,9.5
-113.53333333333333,53.516666666666666,AB,301FFNJ,E,E,0,,E,UNIVERSITY OF ALBERTA METABOLIC CENTRE,17,,,,7,,,,1992,1992-07-25 00:00:00,301FFNJ.1992.7.25,E,25,,,0,1,,E,,0,0,,25,0,9
-113.53333333333333,53.516666666666666,AB,301FFNJ,E,E,0,,E,UNIVERSITY OF ALBERTA METABOLIC CENTRE,16.8,,,,7,,,,1992,1992-07-26 00:00:00,301FFNJ.1992.7.26,E,26,,,0,1.2,,E,,2.1,2.1,,22.5,0,11
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,16.3,,,,7,,,,1992,1992-07-27 00:00:00,301FFNJ.1992.7.27,,27,,,0,1.7,,,,0,0,,23,0,9.5
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,18.5,,,,7,,,,1992,1992-07-28 00:00:00,301FFNJ.1992.7.28,,28,,,0,0,,,,0,0,,23.5,0.5,13.5
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,17.3,,,,7,,,,1992,1992-07-29 00:00:00,301FFNJ.1992.7.29,,29,,,0,0.7,,,,0.3,0.3,,25.5,0,9
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,19.3,,,,7,,,,1992,1992-07-30 00:00:00,301FFNJ.1992.7.30,,30,,,0,0,,,,0.6,0.6,,28,1.3,10.5
-113.53333333333333,53.516666666666666,AB,301FFNJ,E,E,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,20.3,,,,7,,,,1992,1992-07-31 00:00:00,301FFNJ.1992.7.31,E,31,,,0,0,,E,M,,,M,26,2.3,14.5
-113.53333333333333,53.516666666666666,AB,301FFNJ,M,M,0,,M,UNIVERSITY OF ALBERTA METABOLIC CENTRE,,,,,8,,,,1992,1992-08-01 00:00:00,301FFNJ.1992.8.1,M,1,,,0,,,M,,0,0,,,,
-113.53333333333333,53.516666666666666,AB,301FFNJ,M,M,0,,M,UNIVERSITY OF ALBERTA METABOLIC CENTRE,,,,,8,,,,1992,1992-08-02 00:00:00,301FFNJ.1992.8.2,,2,,,0,,,M,,0,0,,26.5,,
-113.53333333333333,53.516666666666666,AB,301FFNJ,M,M,0,,M,UNIVERSITY OF ALBERTA METABOLIC CENTRE,,,,,8,,,,1992,1992-08-03 00:00:00,301FFNJ.1992.8.3,M,3,,,0,,,M,,0,0,,,,
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,18,,,,8,,,,1992,1992-08-04 00:00:00,301FFNJ.1992.8.4,,4,,,0,0,,,,0,0,,27,0,9
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,19.3,,,,8,,,,1992,1992-08-05 00:00:00,301FFNJ.1992.8.5,,5,,,0,0,,,,0,0,,26,1.3,12.5
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,19.5,,,,8,,,,1992,1992-08-06 00:00:00,301FFNJ.1992.8.6,,6,,,0,0,,,,15,15,,27.5,1.5,11.5
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,18.5,,,,8,,,,1992,1992-08-07 00:00:00,301FFNJ.1992.8.7,,7,,,0,0,,,,0,0,,23,0.5,14
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,14.5,,,,8,,,,1992,1992-08-08 00:00:00,301FFNJ.1992.8.8,,8,,,0,3.5,,,,0.3,0.3,,22,0,7
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,15.3,,,,8,,,,1992,1992-08-09 00:00:00,301FFNJ.1992.8.9,,9,,,0,2.7,,,,0.4,0.4,,20.5,0,10
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,14.8,,,,8,,,,1992,1992-08-10 00:00:00,301FFNJ.1992.8.10,,10,,,0,3.2,,,,0,0,,22.5,0,7
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,15.3,,,,8,,,,1992,1992-08-11 00:00:00,301FFNJ.1992.8.11,,11,,,0,2.7,,,,0,0,,25,0,5.5
-113.53333333333333,53.516666666666666,AB,301FFNJ,,,0,,,UNIVERSITY OF ALBERTA METABOLIC CENTRE,19.8,,,,8,,,,1992,1992-08-12 00:00:00,301FFNJ.1992.8.12,,12,,,0,0,,,,0,0,,30.5,1.8,9
