x,y,MEAN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_RAIN_FLAG,CLIMATE_IDENTIFIER,SPEED_MAX_GUST,COOLING_DEGREE_DAYS,MAX_TEMPERATURE,LOCAL_MONTH,LOCAL_DAY,LOCAL_YEAR,SPEED_MAX_GUST_FLAG,MAX_REL_HUMIDITY_FLAG,PROVINCE_CODE,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY_FLAG,SNOW_ON_GROUND,DIRECTION_MAX_GUST,TOTAL_SNOW,LOCAL_DATE,DIRECTION_MAX_GUST_FLAG,MIN_TEMPERATURE_FLAG,TOTAL_RAIN,MIN_REL_HUMIDITY,MAX_TEMPERATURE_FLAG,MIN_TEMPERATURE,MEAN_TEMPERATURE,HEATING_DEGREE_DAYS,STATION_NAME,TOTAL_SNOW_FLAG,SNOW_ON_GROUND_FLAG,COOLING_DEGREE_DAYS_FLAG,TOTAL_PRECIPITATION_FLAG,ID,MAX_REL_HUMIDITY
-122.6775,53.884166666666665,,0,M,1096439,35,0,20.1,9,3,2011,,,BC,,,,18,,2011-09-03 00:00:00,,,,,,1.2,10.7,7.3,PRINCE GEORGE,M,,,,1096439.2011.9.3,
-122.6775,53.884166666666665,,0,M,1096439,37,0,21.9,9,4,2011,,,BC,,,,19,,2011-09-04 00:00:00,,,,,,5.4,13.7,4.3,PRINCE GEORGE,M,,,,1096439.2011.9.4,
-122.6775,53.884166666666665,,0,M,1096439,37,0,20.8,9,5,2011,,,BC,,,,19,,2011-09-05 00:00:00,,,,,,5.1,13,5,PRINCE GEORGE,M,,,,1096439.2011.9.5,
-122.6775,53.884166666666665,,0,M,1096439,43,0,24.9,9,6,2011,,,BC,,,,19,,2011-09-06 00:00:00,,,,,,6.1,15.5,2.5,PRINCE GEORGE,M,,,,1096439.2011.9.6,
-122.6775,53.884166666666665,,0,M,1096439,0,0,26.1,9,8,2011,,,BC,,,,0,,2011-09-08 00:00:00,,,,,,6.3,16.2,1.8,PRINCE GEORGE,M,,,,1096439.2011.9.8,
-122.6775,53.884166666666665,,0,M,1096439,0,0,25.9,9,9,2011,,,BC,,,,0,,2011-09-09 00:00:00,,,,,,9.3,17.6,0.4,PRINCE GEORGE,M,,,,1096439.2011.9.9,
-122.6775,53.884166666666665,,0,M,1096439,0,0,23,9,10,2011,,,BC,,,,0,,2011-09-10 00:00:00,,,,,,4.1,13.6,4.4,PRINCE GEORGE,M,,,,1096439.2011.9.10,
-122.6775,53.884166666666665,,0,M,1096439,0,0,19.8,9,11,2011,,,BC,,,,0,,2011-09-11 00:00:00,,,,,,4.4,12.1,5.9,PRINCE GEORGE,M,,,,1096439.2011.9.11,
-122.6775,53.884166666666665,,0,M,1096439,0,0,18.9,9,12,2011,,,BC,,,,0,,2011-09-12 00:00:00,,,,,,-0.4,9.3,8.7,PRINCE GEORGE,M,,,,1096439.2011.9.12,
-122.6775,53.884166666666665,,0,M,1096439,46,0,18.5,9,13,2011,,,BC,,,,33,,2011-09-13 00:00:00,,,,,,1.8,10.2,7.8,PRINCE GEORGE,M,,,,1096439.2011.9.13,
-122.6775,53.884166666666665,,0,M,1096439,0,0,20,9,14,2011,,,BC,,,,0,,2011-09-14 00:00:00,,,,,,1.1,10.6,7.4,PRINCE GEORGE,M,,,,1096439.2011.9.14,
-122.6775,53.884166666666665,,13.4,M,1096439,0,0,12.1,9,15,2011,,,BC,,,,0,,2011-09-15 00:00:00,,,,,,4.8,8.5,9.5,PRINCE GEORGE,M,,,,1096439.2011.9.15,
-122.6775,53.884166666666665,,0.3,M,1096439,32,0,15.1,9,16,2011,,,BC,,,,24,,2011-09-16 00:00:00,,,,,,6.4,10.8,7.2,PRINCE GEORGE,M,,,,1096439.2011.9.16,
-122.6775,53.884166666666665,,0,M,1096439,32,0,14.7,9,17,2011,,,BC,,,,28,,2011-09-17 00:00:00,,,,,,1.7,8.2,9.8,PRINCE GEORGE,M,,,,1096439.2011.9.17,
-122.6775,53.884166666666665,,0,M,1096439,35,0,15.2,9,19,2011,,,BC,,,,18,,2011-09-19 00:00:00,,,,,,1.1,8.2,9.8,PRINCE GEORGE,M,,,,1096439.2011.9.19,
-122.6775,53.884166666666665,,0,M,1096439,50,0,19.5,9,20,2011,,,BC,,,,19,,2011-09-20 00:00:00,,,,,,-2.2,8.7,9.3,PRINCE GEORGE,M,,,,1096439.2011.9.20,
-122.6775,53.884166666666665,,10.5,M,1096439,72,0,19.6,9,21,2011,,,BC,,,,18,,2011-09-21 00:00:00,,,,,,9.2,14.4,3.6,PRINCE GEORGE,M,,,,1096439.2011.9.21,
-122.6775,53.884166666666665,,7.1,M,1096439,0,0,9.8,9,22,2011,,,BC,,,,0,,2011-09-22 00:00:00,,,,,,5.3,7.6,10.4,PRINCE GEORGE,M,,,,1096439.2011.9.22,
-122.6775,53.884166666666665,,19.8,M,1096439,0,0,7,9,24,2011,,,BC,,,,0,,2011-09-24 00:00:00,,,,,,3.7,5.4,12.6,PRINCE GEORGE,M,,,,1096439.2011.9.24,
-122.6775,53.884166666666665,,0.8,M,1096439,48,0,20.2,9,25,2011,,,BC,,,,18,,2011-09-25 00:00:00,,,,,,3.7,12,6,PRINCE GEORGE,M,,,,1096439.2011.9.25,
-122.6775,53.884166666666665,,0,M,1096439,76,0,14.6,9,26,2011,,,BC,,,,19,,2011-09-26 00:00:00,,,,,,-2,6.3,11.7,PRINCE GEORGE,M,,,,1096439.2011.9.26,
-122.6775,53.884166666666665,,0,M,1096439,65,0,14.4,9,27,2011,,,BC,,,,18,,2011-09-27 00:00:00,,,,,,8.9,11.7,6.3,PRINCE GEORGE,M,,,,1096439.2011.9.27,
-122.6775,53.884166666666665,,0,M,1096439,46,0,16.4,9,29,2011,,,BC,,,,17,,2011-09-29 00:00:00,,,,,,-1,7.7,10.3,PRINCE GEORGE,M,,,,1096439.2011.9.29,
-122.6775,53.884166666666665,,0,M,1096439,50,0,14.7,9,30,2011,,,BC,,,,19,,2011-09-30 00:00:00,,,,,,-2.7,6,12,PRINCE GEORGE,M,,,,1096439.2011.9.30,
-122.6775,53.884166666666665,,0,M,1096439,0,0,10.6,10,2,2011,,,BC,,,,0,,2011-10-02 00:00:00,,,,,,-3.8,3.4,14.6,PRINCE GEORGE,M,,,,1096439.2011.10.2,
-122.6775,53.884166666666665,,1.3,M,1096439,0,0,12.3,10,3,2011,,,BC,,,,0,,2011-10-03 00:00:00,,,,,,2.3,7.3,10.7,PRINCE GEORGE,M,,,,1096439.2011.10.3,
-122.6775,53.884166666666665,,0,M,1096439,33,0,14.8,10,4,2011,,,BC,,,,16,,2011-10-04 00:00:00,,,,,,-1.5,6.7,11.3,PRINCE GEORGE,M,,,,1096439.2011.10.4,
-122.6775,53.884166666666665,,0,M,1096439,0,0,13,10,5,2011,,,BC,,,,0,,2011-10-05 00:00:00,,,,,,-1.6,5.7,12.3,PRINCE GEORGE,M,,,,1096439.2011.10.5,
-122.6775,53.884166666666665,,0,M,1096439,0,0,12.9,10,6,2011,,,BC,,,,0,,2011-10-06 00:00:00,,,,,,-3.5,4.7,13.3,PRINCE GEORGE,M,,,,1096439.2011.10.6,
-122.6775,53.884166666666665,,0,M,1096439,33,0,13.4,10,7,2011,,,BC,,,,32,,2011-10-07 00:00:00,,,,,,3.1,8.3,9.7,PRINCE GEORGE,M,,,,1096439.2011.10.7,
-122.6775,53.884166666666665,,0,M,1096439,59,0,12.9,10,8,2011,,,BC,,,,19,,2011-10-08 00:00:00,,,,,,-3.4,4.8,13.2,PRINCE GEORGE,M,,,,1096439.2011.10.8,
-122.6775,53.884166666666665,,0,M,1096439,50,0,14.1,10,9,2011,,,BC,,,,24,,2011-10-09 00:00:00,,,,,,1.2,7.7,10.3,PRINCE GEORGE,M,,,,1096439.2011.10.9,
-122.6775,53.884166666666665,,2.3,M,1096439,0,0,10.5,10,10,2011,,,BC,,,,0,,2011-10-10 00:00:00,,,,,,0,5.3,12.7,PRINCE GEORGE,M,,,,1096439.2011.10.10,
-122.6775,53.884166666666665,,0,M,1096439,0,0,11.7,10,11,2011,,,BC,,,,0,,2011-10-11 00:00:00,,,,,,1.5,6.6,11.4,PRINCE GEORGE,M,,,,1096439.2011.10.11,
-122.6775,53.884166666666665,,0.5,M,1096439,43,0,11.4,10,12,2011,,,BC,,,,25,,2011-10-12 00:00:00,,,,,,-0.6,5.4,12.6,PRINCE GEORGE,M,,,,1096439.2011.10.12,
-122.6775,53.884166666666665,,0,M,1096439,0,0,9.5,10,13,2011,,,BC,,,,0,,2011-10-13 00:00:00,,,,,,-2.6,3.5,14.5,PRINCE GEORGE,M,,,,1096439.2011.10.13,
-122.6775,53.884166666666665,,0,M,1096439,0,0,9.2,10,14,2011,,,BC,,,,0,,2011-10-14 00:00:00,,,,,,-3.8,2.7,15.3,PRINCE GEORGE,M,,,,1096439.2011.10.14,
-122.6775,53.884166666666665,,0,M,1096439,0,0,8.4,10,15,2011,,,BC,,,,0,,2011-10-15 00:00:00,,,,,,-5.8,1.3,16.7,PRINCE GEORGE,M,,,,1096439.2011.10.15,
-122.6775,53.884166666666665,,0,M,1096439,0,0,8.6,10,16,2011,,,BC,,,,0,,2011-10-16 00:00:00,,,,,,-7.6,0.5,17.5,PRINCE GEORGE,M,,,,1096439.2011.10.16,
-122.6775,53.884166666666665,,2.1,M,1096439,44,0,9.3,10,17,2011,,,BC,,,,20,,2011-10-17 00:00:00,,,,,,1,5.2,12.8,PRINCE GEORGE,M,,,,1096439.2011.10.17,
-122.6775,53.884166666666665,M,,M,1096439,,,,10,18,2011,M,,BC,M,,,,,2011-10-18 00:00:00,M,E,,,M,3,,,PRINCE GEORGE,,,M,M,1096439.2011.10.18,
-122.6775,53.884166666666665,,4.3,M,1096439,0,0,6.7,10,19,2011,,,BC,,,,0,,2011-10-19 00:00:00,,,,,,1.3,4,14,PRINCE GEORGE,M,,,,1096439.2011.10.19,
-122.6775,53.884166666666665,,0,M,1096439,0,0,7.8,10,20,2011,,,BC,,,,0,,2011-10-20 00:00:00,,,,,,-3.4,2.2,15.8,PRINCE GEORGE,M,,,,1096439.2011.10.20,
-122.6775,53.884166666666665,,3.3,M,1096439,43,0,10.2,10,21,2011,,,BC,,,,34,,2011-10-21 00:00:00,,,,,,-4.8,2.7,15.3,PRINCE GEORGE,M,,,,1096439.2011.10.21,
-122.6775,53.884166666666665,,1,M,1096439,41,0,8.9,10,22,2011,,,BC,,,,20,,2011-10-22 00:00:00,,,,,,-1.2,3.9,14.1,PRINCE GEORGE,M,,,,1096439.2011.10.22,
-122.6775,53.884166666666665,,0,M,1096439,35,0,6.1,10,23,2011,,,BC,,,,24,,2011-10-23 00:00:00,,,,,,0.3,3.2,14.8,PRINCE GEORGE,M,,,,1096439.2011.10.23,
-122.6775,53.884166666666665,,,M,1096439,0,0,7.3,10,25,2011,,,BC,,,,0,,2011-10-25 00:00:00,,,,,,-1.8,2.8,15.2,PRINCE GEORGE,M,,,M,1096439.2011.10.25,
-122.6775,53.884166666666665,,2.3,M,1096439,0,0,5.4,10,26,2011,,,BC,,,,0,,2011-10-26 00:00:00,,,,,,0.1,2.8,15.2,PRINCE GEORGE,M,,,,1096439.2011.10.26,
-122.6775,53.884166666666665,,0,M,1096439,0,0,6.4,10,27,2011,,,BC,,,,0,,2011-10-27 00:00:00,,,,,,-3.6,1.4,16.6,PRINCE GEORGE,M,,,,1096439.2011.10.27,
-122.6775,53.884166666666665,,0,M,1096439,0,0,7,10,28,2011,,,BC,,,,0,,2011-10-28 00:00:00,,,,,,-1.5,2.8,15.2,PRINCE GEORGE,M,,,,1096439.2011.10.28,
-122.6775,53.884166666666665,,1.8,M,1096439,0,0,3.8,10,29,2011,,,BC,,,,0,,2011-10-29 00:00:00,,,,,,-1.9,1,17,PRINCE GEORGE,M,,,,1096439.2011.10.29,
-122.6775,53.884166666666665,,2.5,M,1096439,0,0,10,10,30,2011,,,BC,,,,0,,2011-10-30 00:00:00,,,,,,2.3,6.2,11.8,PRINCE GEORGE,M,,,,1096439.2011.10.30,
-122.6775,53.884166666666665,,0,M,1096439,0,0,7,10,31,2011,,,BC,,,,0,,2011-10-31 00:00:00,,,,,,-0.1,3.5,14.5,PRINCE GEORGE,M,,,,1096439.2011.10.31,
-122.6775,53.884166666666665,,0,M,1096439,0,0,5.3,11,1,2011,,,BC,,,,0,,2011-11-01 00:00:00,,,,,,-2.8,1.3,16.7,PRINCE GEORGE,M,,,,1096439.2011.11.1,
-122.6775,53.884166666666665,,0.3,M,1096439,0,0,7.5,11,2,2011,,,BC,,,,0,,2011-11-02 00:00:00,,,,,,1.3,4.4,13.6,PRINCE GEORGE,M,,,,1096439.2011.11.2,
-122.6775,53.884166666666665,,0,M,1096439,0,0,3.8,11,3,2011,,,BC,,,,0,,2011-11-03 00:00:00,,,,,,-6.6,-1.4,19.4,PRINCE GEORGE,M,,,,1096439.2011.11.3,
-122.6775,53.884166666666665,,0,M,1096439,0,0,-0.8,11,4,2011,,,BC,,,,0,,2011-11-04 00:00:00,,,,,,-12.2,-6.5,24.5,PRINCE GEORGE,M,,,,1096439.2011.11.4,
-122.6775,53.884166666666665,,0,M,1096439,0,0,2.7,11,5,2011,,,BC,,,,0,,2011-11-05 00:00:00,,,,,,-6.6,-2,20,PRINCE GEORGE,M,,,,1096439.2011.11.5,
-122.6775,53.884166666666665,,0.5,M,1096439,0,0,-0.2,11,6,2011,,,BC,,,,0,,2011-11-06 00:00:00,,,,,,-5.9,-3.1,21.1,PRINCE GEORGE,M,,,,1096439.2011.11.6,
-122.6775,53.884166666666665,,0,M,1096439,0,0,0.8,11,7,2011,,,BC,,,,0,,2011-11-07 00:00:00,,,,,,-4,-1.6,19.6,PRINCE GEORGE,M,,,,1096439.2011.11.7,
-122.6775,53.884166666666665,,0,M,1096439,0,0,1.9,11,8,2011,,,BC,,,,0,,2011-11-08 00:00:00,,,,,,-6.7,-2.4,20.4,PRINCE GEORGE,M,,,,1096439.2011.11.8,
-122.6775,53.884166666666665,,1.8,M,1096439,0,0,6.1,11,9,2011,,,BC,,,,0,,2011-11-09 00:00:00,,,,,,-4.2,1,17,PRINCE GEORGE,M,,,,1096439.2011.11.9,
-122.6775,53.884166666666665,,2.9,M,1096439,0,0,8.6,11,10,2011,,,BC,,,,0,,2011-11-10 00:00:00,,,,,,1.2,4.9,13.1,PRINCE GEORGE,M,,,,1096439.2011.11.10,
-122.6775,53.884166666666665,,11.9,M,1096439,0,0,1.8,11,11,2011,,,BC,,,,0,,2011-11-11 00:00:00,,,,,,0,0.9,17.1,PRINCE GEORGE,M,,,,1096439.2011.11.11,
-122.6775,53.884166666666665,,1.9,M,1096439,0,0,1.2,11,12,2011,,,BC,,,,0,,2011-11-12 00:00:00,,,,,,-1.7,-0.3,18.3,PRINCE GEORGE,M,,,,1096439.2011.11.12,
-122.6775,53.884166666666665,,0,M,1096439,0,0,3.3,11,13,2011,,,BC,,,,0,,2011-11-13 00:00:00,,,,,,-3.6,-0.2,18.2,PRINCE GEORGE,M,,,,1096439.2011.11.13,
-122.6775,53.884166666666665,,0,M,1096439,0,0,-0.4,11,14,2011,,,BC,,,,0,,2011-11-14 00:00:00,,,,,,-8,-4.2,22.2,PRINCE GEORGE,M,,,,1096439.2011.11.14,
-122.6775,53.884166666666665,,0,M,1096439,0,0,-2.3,11,15,2011,,,BC,,,,0,,2011-11-15 00:00:00,,,,,,-7.8,-5.1,23.1,PRINCE GEORGE,M,,,,1096439.2011.11.15,
-122.6775,53.884166666666665,,5,M,1096439,0,0,-1.9,11,16,2011,,,BC,,,,0,,2011-11-16 00:00:00,,,,,,-9.6,-5.8,23.8,PRINCE GEORGE,M,,,,1096439.2011.11.16,
-122.6775,53.884166666666665,,7,M,1096439,0,0,-2.3,11,17,2011,,,BC,,,,0,,2011-11-17 00:00:00,,,,,,-12.3,-7.3,25.3,PRINCE GEORGE,M,,,,1096439.2011.11.17,
-122.6775,53.884166666666665,,0,M,1096439,0,0,-11.6,11,18,2011,,,BC,,,,0,,2011-11-18 00:00:00,,,,,,-24.3,-18,36,PRINCE GEORGE,M,,,,1096439.2011.11.18,
-122.6775,53.884166666666665,,0,M,1096439,0,0,-14.1,11,19,2011,,,BC,,,,0,,2011-11-19 00:00:00,,,,,,-26.9,-20.5,38.5,PRINCE GEORGE,M,,,,1096439.2011.11.19,
-122.6775,53.884166666666665,,0,M,1096439,0,0,-4,11,20,2011,,,BC,,,,0,,2011-11-20 00:00:00,,,,,,-15.2,-9.6,27.6,PRINCE GEORGE,M,,,,1096439.2011.11.20,
-122.6775,53.884166666666665,,0,M,1096439,0,0,0.1,11,21,2011,,,BC,,,,0,,2011-11-21 00:00:00,,,,,,-4.2,-2.1,20.1,PRINCE GEORGE,M,,,,1096439.2011.11.21,
-122.6775,53.884166666666665,,0.5,M,1096439,0,0,5.2,11,22,2011,,,BC,,,,0,,2011-11-22 00:00:00,,,,,,-4.1,0.6,17.4,PRINCE GEORGE,M,,,,1096439.2011.11.22,
-122.6775,53.884166666666665,,0,M,1096439,0,0,2.1,11,23,2011,,,BC,,,,0,,2011-11-23 00:00:00,,,,,,-9.4,-3.7,21.7,PRINCE GEORGE,M,,,,1096439.2011.11.23,
-122.6775,53.884166666666665,,0,M,1096439,0,0,2.5,11,24,2011,,,BC,,,,0,,2011-11-24 00:00:00,,,,,,-8.6,-3.1,21.1,PRINCE GEORGE,M,,,,1096439.2011.11.24,
-122.6775,53.884166666666665,,0.5,M,1096439,0,0,5.8,11,26,2011,,,BC,,,,0,,2011-11-26 00:00:00,,,,,,-2,1.9,16.1,PRINCE GEORGE,M,,,,1096439.2011.11.26,
-122.6775,53.884166666666665,,5.9,M,1096439,0,0,6.3,11,27,2011,,,BC,,,,0,,2011-11-27 00:00:00,,,,,,-4.1,1.1,16.9,PRINCE GEORGE,M,,,,1096439.2011.11.27,
-122.6775,53.884166666666665,,0,M,1096439,0,0,1.3,11,28,2011,,,BC,,,,0,,2011-11-28 00:00:00,,,,,,-5.8,-2.3,20.3,PRINCE GEORGE,M,,,,1096439.2011.11.28,
-122.6775,53.884166666666665,,4.3,M,1096439,0,0,1.3,11,29,2011,,,BC,,,,0,,2011-11-29 00:00:00,,,,,,-0.1,0.6,17.4,PRINCE GEORGE,M,,,,1096439.2011.11.29,
-122.6775,53.884166666666665,,0.3,M,1096439,0,0,0.6,11,30,2011,,,BC,,,,0,,2011-11-30 00:00:00,,,,,,-12.8,-6.1,24.1,PRINCE GEORGE,M,,,,1096439.2011.11.30,
-122.6775,53.884166666666665,,0,M,1096439,0,0,1.7,12,1,2011,,,BC,,,,0,,2011-12-01 00:00:00,,,,,,-3.9,-1.1,19.1,PRINCE GEORGE,M,,,,1096439.2011.12.1,
-122.6775,53.884166666666665,,0,M,1096439,0,0,0.7,12,2,2011,,,BC,,,,0,,2011-12-02 00:00:00,,,,,,-3,-1.2,19.2,PRINCE GEORGE,M,,,,1096439.2011.12.2,
-122.6775,53.884166666666665,,0,M,1096439,0,0,4,12,3,2011,,,BC,,,,0,,2011-12-03 00:00:00,,,,,,-7.3,-1.7,19.7,PRINCE GEORGE,M,,,,1096439.2011.12.3,
-122.6775,53.884166666666665,,0,M,1096439,0,0,-3.6,12,4,2011,,,BC,,,,0,,2011-12-04 00:00:00,,,,,,-13.5,-8.6,26.6,PRINCE GEORGE,M,,,,1096439.2011.12.4,
-122.6775,53.884166666666665,,0,M,1096439,0,0,0.2,12,5,2011,,,BC,,,,0,,2011-12-05 00:00:00,,,,,,-12.5,-6.2,24.2,PRINCE GEORGE,M,,,,1096439.2011.12.5,
-122.6775,53.884166666666665,,0,M,1096439,0,0,2,12,6,2011,,,BC,,,,0,,2011-12-06 00:00:00,,,,,,-8.9,-3.5,21.5,PRINCE GEORGE,M,,,,1096439.2011.12.6,
-122.6775,53.884166666666665,,0,M,1096439,0,0,-7.1,12,7,2011,,,BC,,,,0,,2011-12-07 00:00:00,,,,,,-17.4,-12.3,30.3,PRINCE GEORGE,M,,,,1096439.2011.12.7,
-122.6775,53.884166666666665,,1.3,M,1096439,0,0,-6.8,12,8,2011,,,BC,,,,0,,2011-12-08 00:00:00,,,,,,-17.7,-12.3,30.3,PRINCE GEORGE,M,,,,1096439.2011.12.8,
-122.6775,53.884166666666665,,0,M,1096439,0,0,-3.1,12,9,2011,,,BC,,,,0,,2011-12-09 00:00:00,,,,,,-15.2,-9.2,27.2,PRINCE GEORGE,M,,,,1096439.2011.12.9,
-122.6775,53.884166666666665,,0,M,1096439,0,0,-0.9,12,10,2011,,,BC,,,,0,,2011-12-10 00:00:00,,,,,,-6.7,-3.8,21.8,PRINCE GEORGE,M,,,,1096439.2011.12.10,
-122.6775,53.884166666666665,,0,M,1096439,0,0,-2.9,12,11,2011,,,BC,,,,0,,2011-12-11 00:00:00,,,,,,-9.4,-6.2,24.2,PRINCE GEORGE,M,,,,1096439.2011.12.11,
-122.6775,53.884166666666665,,0,M,1096439,0,0,-2.8,12,12,2011,,,BC,,,,0,,2011-12-12 00:00:00,,,,,,-14.1,-8.5,26.5,PRINCE GEORGE,M,,,,1096439.2011.12.12,
-122.6775,53.884166666666665,,0.8,M,1096439,0,0,-4.9,12,14,2011,,,BC,,,,0,,2011-12-14 00:00:00,,,,,,-15.1,-10,28,PRINCE GEORGE,M,,,,1096439.2011.12.14,
-122.6775,53.884166666666665,,3.6,M,1096439,0,0,-4.9,12,15,2011,,,BC,,,,0,,2011-12-15 00:00:00,,,,,,-8.9,-6.9,24.9,PRINCE GEORGE,M,,,,1096439.2011.12.15,
-122.6775,53.884166666666665,,14.9,M,1096439,0,0,0.9,12,16,2011,,,BC,,,,0,,2011-12-16 00:00:00,,,,,,-5,-2.1,20.1,PRINCE GEORGE,M,,,,1096439.2011.12.16,
-122.6775,53.884166666666665,,15.4,M,1096439,0,0,2.5,12,17,2011,,,BC,,,,0,,2011-12-17 00:00:00,,,,,,0.1,1.3,16.7,PRINCE GEORGE,M,,,,1096439.2011.12.17,
-122.6775,53.884166666666665,,0,M,1096439,0,0,1.3,12,18,2011,,,BC,,,,0,,2011-12-18 00:00:00,,,,,,-8,-3.4,21.4,PRINCE GEORGE,M,,,,1096439.2011.12.18,
-122.6775,53.884166666666665,,0,M,1096439,0,0,2.5,12,19,2011,,,BC,,,,0,,2011-12-19 00:00:00,,,,,,-3.1,-0.3,18.3,PRINCE GEORGE,M,,,,1096439.2011.12.19,
-122.6775,53.884166666666665,,,M,1096439,0,0,3.6,12,20,2011,,,BC,,,,0,,2011-12-20 00:00:00,,,,,,-1.4,1.1,16.9,PRINCE GEORGE,M,,,M,1096439.2011.12.20,
-122.6775,53.884166666666665,,,M,1096439,0,0,-0.9,12,21,2011,,,BC,,,,0,,2011-12-21 00:00:00,,,,,,-10.3,-5.6,23.6,PRINCE GEORGE,M,,,M,1096439.2011.12.21,
-122.6775,53.884166666666665,,0,M,1096439,0,0,0.6,12,22,2011,,,BC,,,,0,,2011-12-22 00:00:00,,,,,,-6.6,-3,21,PRINCE GEORGE,M,,,,1096439.2011.12.22,
-122.6775,53.884166666666665,,0,M,1096439,0,0,1.5,12,23,2011,,,BC,,,,0,,2011-12-23 00:00:00,,,,,,-1.5,0,18,PRINCE GEORGE,M,,,,1096439.2011.12.23,
-122.6775,53.884166666666665,,0,M,1096439,0,0,4.7,12,24,2011,,,BC,,,,0,,2011-12-24 00:00:00,,,,,,1,2.9,15.1,PRINCE GEORGE,M,,,,1096439.2011.12.24,
-122.6775,53.884166666666665,,0,M,1096439,0,0,4.4,12,25,2011,,,BC,,,,0,,2011-12-25 00:00:00,,,,,,-1.8,1.3,16.7,PRINCE GEORGE,M,,,,1096439.2011.12.25,
-122.6775,53.884166666666665,,0,M,1096439,0,0,1.7,12,26,2011,,,BC,,,,0,,2011-12-26 00:00:00,,,,,,-5.1,-1.7,19.7,PRINCE GEORGE,M,,,,1096439.2011.12.26,
-122.6775,53.884166666666665,,0,M,1096439,0,0,1.3,12,27,2011,,,BC,,,,0,,2011-12-27 00:00:00,,,,,,-7.3,-3,21,PRINCE GEORGE,M,,,,1096439.2011.12.27,
-122.6775,53.884166666666665,,4.1,M,1096439,0,0,4.4,12,28,2011,,,BC,,,,0,,2011-12-28 00:00:00,,,,,,-5.6,-0.6,18.6,PRINCE GEORGE,M,,,,1096439.2011.12.28,
-122.6775,53.884166666666665,,0,M,1096439,0,0,4,12,29,2011,,,BC,,,,0,,2011-12-29 00:00:00,,,,,,-8.4,-2.2,20.2,PRINCE GEORGE,M,,,,1096439.2011.12.29,
-122.6775,53.884166666666665,,6.6,M,1096439,0,0,0.4,12,30,2011,,,BC,,,,0,,2011-12-30 00:00:00,,,,,,-8,-3.8,21.8,PRINCE GEORGE,M,,,,1096439.2011.12.30,
-122.6775,53.884166666666665,,0,M,1096439,0,0,-5.3,12,31,2011,,,BC,,,,0,,2011-12-31 00:00:00,,,,,,-15.5,-10.4,28.4,PRINCE GEORGE,M,,,,1096439.2011.12.31,
-122.6775,53.884166666666665,,0,M,1096439,0,0,1.9,1,1,2012,,,BC,,,,0,,2012-01-01 00:00:00,,,,,,-19.2,-8.7,26.7,PRINCE GEORGE,M,,,,1096439.2012.1.1,
-122.6775,53.884166666666665,,3,M,1096439,0,0,3.6,1,2,2012,,,BC,,,,0,,2012-01-02 00:00:00,,,,,,0.2,1.9,16.1,PRINCE GEORGE,M,,,,1096439.2012.1.2,
-122.6775,53.884166666666665,,0,M,1096439,0,0,5.8,1,3,2012,,,BC,,,,0,,2012-01-03 00:00:00,,,,,,-0.1,2.9,15.1,PRINCE GEORGE,M,,,,1096439.2012.1.3,
-122.6775,53.884166666666665,,0,M,1096439,0,0,7.7,1,4,2012,,,BC,,,,0,,2012-01-04 00:00:00,,,,,,1.9,4.8,13.2,PRINCE GEORGE,M,,,,1096439.2012.1.4,
-122.6775,53.884166666666665,,0,M,1096439,0,0,2.7,1,5,2012,,,BC,,,,0,,2012-01-05 00:00:00,,,,,,-2.1,0.3,17.7,PRINCE GEORGE,M,,,,1096439.2012.1.5,
-122.6775,53.884166666666665,,0,M,1096439,0,0,-1.1,1,6,2012,,,BC,,,,0,,2012-01-06 00:00:00,,,,,,-6.6,-3.9,21.9,PRINCE GEORGE,M,,,,1096439.2012.1.6,
-122.6775,53.884166666666665,,0.5,M,1096439,0,0,1,1,7,2012,,,BC,,,,0,,2012-01-07 00:00:00,,,,,,-4,-1.5,19.5,PRINCE GEORGE,M,,,,1096439.2012.1.7,
-122.6775,53.884166666666665,,0,M,1096439,0,0,5.8,1,9,2012,,,BC,,,,0,,2012-01-09 00:00:00,,,,,,-1.7,2.1,15.9,PRINCE GEORGE,M,,,,1096439.2012.1.9,
-122.6775,53.884166666666665,,0,M,1096439,0,0,-1.4,1,10,2012,,,BC,,,,0,,2012-01-10 00:00:00,,,,,,-10.9,-6.2,24.2,PRINCE GEORGE,M,,,,1096439.2012.1.10,
-122.6775,53.884166666666665,,0,M,1096439,0,0,-6,1,11,2012,,,BC,,,,0,,2012-01-11 00:00:00,,,,,,-13.9,-10,28,PRINCE GEORGE,M,,,,1096439.2012.1.11,
-122.6775,53.884166666666665,,0,M,1096439,0,0,-3,1,12,2012,,,BC,,,,0,,2012-01-12 00:00:00,,,,,,-13.4,-8.2,26.2,PRINCE GEORGE,M,,,,1096439.2012.1.12,
-122.6775,53.884166666666665,,0,M,1096439,0,0,-3.5,1,13,2012,,,BC,,,,0,,2012-01-13 00:00:00,,,,,,-8.9,-6.2,24.2,PRINCE GEORGE,M,,,,1096439.2012.1.13,
